KOI Name,NExScI Disposition,Kepler Name,Period,Time of Transit Epoch,First Transit Time (BJD),Impact Parameter,Duration,Transit Depth,r/R,Fitted Stellar Density,Planet Radius,Semi-major Axis,Inclination,Teq,Insolation Flux,a/R,Limb Darkening Coeff1,Limb Darkening Coeff2,Limb Darkening Coeff3,Limb Darkening Coeff4,Teff,log(g),Metallicity,Stellar Radius,Stellar Mass,Max single event sigma,Max Multievent sigma,Transit Model SNR,KOI count,Transit Number
K07880.01,CANDIDATE,,623.7077399999998,303.3588,2455136.359,0.003,6.688,250.9,0.015,18.371660000000002,1.81,1.4480000000000002,90.0,258.0,1.05,723.0,0.275,0.308,0.0,0.0,6626.0,4.3469999999999995,-0.56,1.1320000000000001,1.0390000000000001,4.7780000000000005,7.172999999999999,10.2,1,3
K07016.01,CONFIRMED,Kepler-452 b,384.847556,314.97,2455147.97,0.059000000000000004,9.969,189.9,0.012,3.3828300000000002,1.09,0.9940000000000001,89.99,220.0,0.56,298.1,0.434,0.243,0.0,0.0,5579.0,4.58,-0.22,0.7979999999999999,0.892,4.063,7.602,12.3,1,4
K07017.01,FALSE POSITIVE,,12.823275455,136.1765764,2454969.1769999997,0.93,5.32062,121991.0,0.491,1.14044,44.29,0.10400000000000001,87.52,743.0,72.0,21.482,0.324,0.298,0.0,0.0,5973.0,4.562,-0.46,0.826,0.907,559.071,3967.155,2541.7,1,106
K01143.01,FALSE POSITIVE,,7.44042933,134.76331000000002,2454967.7630000003,0.968,2.991,547.3,0.028999999999999998,0.10244,2.74,0.07400000000000001,81.69,883.0,144.12,6.69,0.39299999999999996,0.268,0.0,0.0,5815.0,4.54,-0.12,0.877,0.973,8.618,30.965999999999998,34.0,1,181
K01145.01,CANDIDATE,,30.5872153,162.8842,2454995.884,0.013000000000000001,5.3698,464.8,0.02,1.7663200000000001,2.32,0.193,89.98,621.0,35.08,44.37,0.359,0.287,0.0,0.0,5944.0,4.38,0.0,1.082,1.024,6.565,22.413,33.1,1,44
K07018.01,FALSE POSITIVE,,37.183276326,158.645758,2454991.6459999997,0.003,14.0996,221205.0,0.431,0.3284,55.0,0.20600000000000002,89.99,594.0,29.41,28.846,0.382,0.27399999999999997,0.0,0.0,5657.0,4.23,-0.22,1.168,0.846,4421.962,16099.348,2648.4,1,38
K07019.01,FALSE POSITIVE,,5.0653297230000005,134.98191630000002,2454967.982,0.725,4.903919999999999,155614.0,0.43,0.68877,60.35,0.057999999999999996,85.75,1315.0,705.6,9.776,0.31,0.304,0.0,0.0,6350.0,4.2330000000000005,-0.34,1.286,1.03,1389.556,13901.998,5497.0,1,266
K04846.01,FALSE POSITIVE,,19.254535999999998,148.0172,2454981.017,0.8059999999999999,4.754,186.0,0.013999999999999999,0.35202,1.32,0.139,87.57,625.0,36.02,19.04,0.40399999999999997,0.262,0.0,0.0,5668.0,4.545,-0.02,0.868,0.963,3.1510000000000002,7.337999999999999,9.2,2,64
K04846.02,CANDIDATE,,32.526674,137.3054,2454970.305,0.47200000000000003,6.8420000000000005,204.9,0.013000000000000001,0.61817,1.26,0.19699999999999998,89.17,525.0,17.91,32.6,0.40399999999999997,0.262,0.0,0.0,5668.0,4.545,-0.02,0.868,0.963,3.014,7.528,9.7,2,42
K02293.01,CANDIDATE,,15.03366411,144.98055,2454977.981,0.01,3.272,374.9,0.017,3.8126599999999997,1.7,0.11800000000000001,89.98,669.0,47.32,35.71,0.469,0.22399999999999998,0.0,0.0,5523.0,4.526,0.16,0.8909999999999999,0.972,4.2780000000000005,17.912,22.2,1,88
K00175.01,FALSE POSITIVE,,6.71425632,134.31646,2454967.316,0.965,3.339,283.5,0.02,0.058460000000000005,5.76,0.077,79.27,1565.0,1416.6,5.18,0.342,0.293,0.0,0.0,6093.0,3.737,-0.12,2.623,1.3719999999999999,8.794,41.45,46.5,1,201
K03767.01,FALSE POSITIVE,,6.714247798,134.31703000000002,2454967.317,0.557,3.3304,32213.0,0.16899999999999998,1.6702400000000002,14.78,0.063,87.98,809.0,100.94,15.85,0.49,0.207,0.0,0.0,5159.0,4.508,-0.16,0.8,0.752,38.751,218.033,145.9,1,92
K04393.01,CANDIDATE,,1.62888267,132.33899,2454965.339,0.147,1.72,130.9,0.01,2.72339,0.92,0.026000000000000002,88.84,1327.0,733.67,7.26,0.45299999999999996,0.233,0.0,0.0,5398.0,4.571000000000001,-0.02,0.8109999999999999,0.8959999999999999,4.195,11.443,12.5,1,826
K02680.01,FALSE POSITIVE,,14.4079035,142.02803,2454975.028,1.226,2.524,3058.0,0.294,0.54091,23.4,0.10800000000000001,86.12,624.0,35.81,18.11,0.39799999999999996,0.267,0.0,0.0,5440.0,4.617,-0.4,0.728,0.8140000000000001,15.61,99.98100000000001,7.7,1,91
K08275.01,CANDIDATE,,389.87581600000004,273.6498,2455106.65,0.5760000000000001,3.3360000000000003,2134.0,0.044000000000000004,58.37883000000001,3.76,1.002,89.96,207.0,0.44,777.0,0.509,0.196,0.0,0.0,5289.0,4.588,0.0,0.79,0.8859999999999999,4.91,7.391,8.9,1,3
K04390.01,CANDIDATE,,1.63668262,131.64586,2454964.6459999997,1.22,1.9069999999999998,921.7,0.255,0.08429,103.99,0.03,57.74,2562.0,10160.3,2.29,0.466,0.225,0.0,0.0,5234.0,3.4360000000000004,-0.36,3.739,1.39,3.923,11.875,12.9,1,164
K01132.01,FALSE POSITIVE,,1.914158508,134.644919,2454967.645,0.9420000000000001,3.2917,7829.2,0.11199999999999999,0.11413,13.63,0.032,70.39,1646.0,1730.47,2.807,0.324,0.303,0.0,0.0,6289.0,4.407,0.02,1.1179999999999999,1.1640000000000001,59.409,1057.681,124.6,2,1401
K07020.01,FALSE POSITIVE,,0.9570791670000001,131.7737065,2454964.774,1.135,3.85011,48673.6,0.45399999999999996,0.2009,72.76,0.019,57.88,2441.0,8421.62,2.135,0.31,0.304,0.0,0.0,6367.0,4.133,-0.34,1.4680000000000002,1.0659999999999998,1031.751,9399.854,3062.6,1,1402
K03318.01,CANDIDATE,,13.8353959,134.3082,2454967.308,0.94,4.961,818.0,0.033,0.07571,3.78,0.114,84.1,809.0,101.05,9.15,0.35100000000000003,0.289,0.0,0.0,6020.0,4.4030000000000005,-0.06,1.057,1.03,4.0089999999999995,11.332,10.3,2,67
K03318.02,CANDIDATE,,25.6970688,144.2286,2454977.2290000003,0.943,3.739,835.0,0.033,0.31442,3.83,0.172,87.57,658.0,44.24,22.2,0.35100000000000003,0.289,0.0,0.0,6020.0,4.4030000000000005,-0.06,1.057,1.03,4.178,7.501,6.4,2,14
K04567.01,CANDIDATE,,14.74426,135.04,2454968.04,1.063,8.168,113.6,0.075,0.00131,8.1,0.11800000000000001,64.5,784.0,89.04000000000002,2.47,0.315,0.303,0.0,0.0,6146.0,4.454,-0.22,0.987,1.006,3.6860000000000004,7.196000000000001,11.9,2,86
K04567.02,CANDIDATE,,4.67250377,135.23678,2454968.2369999997,0.95,4.441,79.6,0.01,0.02167,1.11,0.055,71.04,1149.0,412.73,2.92,0.315,0.303,0.0,0.0,6146.0,4.454,-0.22,0.987,1.006,4.702,9.437000000000001,13.8,2,291
K01137.01,FALSE POSITIVE,,302.38867822,309.18675,2455142.187,1.1340000000000001,3.1229,41320.0,0.435,57.099880000000006,40.73,0.8340000000000001,89.9,238.0,0.76,651.1,0.509,0.196,0.0,0.0,5328.0,4.499,0.0,0.857,0.845,253.62099999999998,420.69699999999995,294.8,1,5
K00573.01,CONFIRMED,Kepler-188 c,5.996533443,172.50558,2455005.506,0.51,3.3129,711.4,0.025,0.9829200000000001,2.96,0.064,87.63,1025.0,260.49,12.32,0.46,0.22899999999999998,0.0,0.0,5622.0,4.346,0.14,1.089,0.958,7.018,58.034,70.5,2,225
K00573.02,CONFIRMED,Kepler-188 b,2.06190864,133.19888,2454966.199,0.537,1.9743,214.0,0.013999999999999999,1.46184,1.63,0.031,85.54,1463.0,1082.28,6.9,0.46,0.22899999999999998,0.0,0.0,5622.0,4.346,0.14,1.089,0.958,4.084,23.648000000000003,27.9,2,617
K02385.01,FALSE POSITIVE,,50.571580499999996,161.11366,2454994.114,0.07400000000000001,3.7260000000000004,1282.6,0.032,8.997999999999998,2.74,0.256,89.96,406.0,6.44,106.75,0.509,0.196,0.0,0.0,5262.0,4.59,-0.02,0.7829999999999999,0.875,8.117,17.683,19.9,1,25
K07021.01,FALSE POSITIVE,,9.380632783,132.55864440000002,2454965.559,1.084,4.295,65832.8,0.469,0.9806299999999999,46.72,0.087,86.25,846.0,120.99,16.585,0.35100000000000003,0.289,0.0,0.0,5926.0,4.519,-0.12,0.9129999999999999,1.004,256.508,1880.2520000000002,1053.1,1,140
K04399.01,CANDIDATE,,42.1003351,143.02827,2454976.028,0.88,1.0834,214.0,0.016,36.55247,1.42,0.23,89.67,466.0,11.17,150.7,0.442,0.24,0.0,0.0,5595.0,4.57,-0.14,0.82,0.917,4.202,13.519,13.9,1,33
K07881.01,FALSE POSITIVE,,2.2502072999999996,133.6127,2454966.613,0.268,2.2030000000000003,260.1,0.013999999999999999,1.67707,19.94,0.038,87.99,3637.0,41377.92,7.66,0.6779999999999999,0.083,0.0,0.0,4507.0,2.391,0.1,12.787,1.4669999999999999,2.708,8.873,7.8,1,87
K01141.01,CONFIRMED,Kepler-777 b,5.72812616,135.18066000000002,2454968.181,0.22,2.0295,643.4,0.023,5.77301,1.38,0.052000000000000005,89.42,569.0,24.74,21.55,0.508,0.22399999999999998,0.0,0.0,3968.0,4.7139999999999995,-0.14,0.5479999999999999,0.5670000000000001,3.8989999999999996,17.515,20.8,1,236
K04763.01,CANDIDATE,,56.446465,170.59,2455003.59,0.8740000000000001,7.371,147.9,0.013000000000000001,0.15942,1.57,0.287,88.33,522.0,17.5,29.9,0.35100000000000003,0.289,0.0,0.0,5995.0,4.337,-0.14,1.117,0.988,3.634,8.868,12.4,1,23
K00122.01,CONFIRMED,Kepler-95 b,11.523067458,131.969055,2454964.969,0.0,3.8757,507.3,0.02,1.7747400000000002,3.13,0.102,90.0,927.0,174.81,23.180999999999997,0.42100000000000004,0.257,0.0,0.0,5644.0,4.162,0.3,1.411,1.053,16.453,120.53200000000001,142.0,1,116
K01146.01,CONFIRMED,Kepler-779 b,7.09712124,136.34514,2454969.345,0.05,2.1059,369.5,0.017,6.73172,0.74,0.053,89.89,425.0,7.73,26.17,0.314,0.39799999999999996,0.0,0.0,3569.0,4.861000000000001,-0.16,0.389,0.4,3.435,14.411,18.3,1,193
K00420.01,CONFIRMED,Kepler-547 b,6.010383339,174.08488300000002,2455007.085,0.436,2.1939,2652.1,0.047,4.148,3.8,0.057999999999999996,88.75,768.0,82.31,19.93,0.557,0.161,0.0,0.0,4882.0,4.558,-0.12,0.738,0.718,28.538,274.072,276.1,1,225
K04711.01,CANDIDATE,,4.363831299999999,135.33772,2454968.338,0.39,1.4569999999999999,194.1,0.013000000000000001,9.73279,1.08,0.049,88.96,976.0,214.31,21.4,0.39799999999999996,0.267,0.0,0.0,5623.0,4.596,-0.4,0.763,0.853,3.177,9.151,10.3,1,152
K06178.01,CANDIDATE,,13.032730099999998,133.6778,2454966.6780000003,0.67,3.9019999999999997,242.3,0.015,0.8215,1.64,0.111,88.03,809.0,101.4,19.47,0.35100000000000003,0.289,0.0,0.0,6122.0,4.471,-0.1,0.996,1.07,3.78,9.809,11.1,2,103
K00574.01,CONFIRMED,Kepler-189 c,20.13490007,171.36733999999998,2455004.367,0.7979999999999999,3.7962,1035.2,0.033,0.87716,2.98,0.134,88.28,544.0,20.66,26.6,0.5820000000000001,0.145,0.0,0.0,4963.0,4.501,0.16,0.826,0.789,9.466000000000001,53.613,64.7,2,69
K00574.02,CONFIRMED,Kepler-189 b,10.39986173,141.51366000000002,2454974.514,0.757,3.377,275.3,0.017,0.71292,1.5,0.086,87.28,678.0,49.86,15.97,0.5820000000000001,0.145,0.0,0.0,4963.0,4.501,0.16,0.826,0.789,4.171,18.374000000000002,22.8,2,127
K03424.01,FALSE POSITIVE,,17.081202417,134.296431,2454967.296,0.915,7.206169999999999,134143.0,0.508,0.66419,39.24,0.11900000000000001,87.58,585.0,27.61,21.718000000000004,0.39799999999999996,0.267,0.0,0.0,5431.0,4.623,-0.5,0.708,0.769,1255.354,4531.588,1524.8,1,0
K07022.01,FALSE POSITIVE,,10.064687893,135.25108799999998,2454968.251,1.261,3.5985400000000003,10088.0,0.391,0.37543000000000004,30.11,0.08,84.27,679.0,50.11,12.620999999999999,0.45399999999999996,0.23399999999999999,0.0,0.0,5185.0,4.571000000000001,-0.56,0.705,0.6729999999999999,80.205,580.173,585.4,1,131
K02929.01,FALSE POSITIVE,,10.06478627,135.24121,2454968.241,0.7290000000000001,2.86,285.7,0.017,1.2939100000000001,1.49,0.08900000000000001,87.81,729.0,66.74,19.06,0.45299999999999996,0.233,0.0,0.0,5438.0,4.574,0.02,0.82,0.92,5.391,15.078,18.6,1,131
K00127.01,CONFIRMED,Kepler-77 b,3.5787805660000003,134.03041869999998,2454967.03,0.079,2.91089,11382.2,0.096,1.60801,10.43,0.045,89.56,1145.0,406.6,10.287,0.469,0.22399999999999998,0.0,0.0,5524.0,4.421,0.2,0.9940000000000001,0.95,145.023,1721.1889999999999,1838.4,1,374
K04667.01,CANDIDATE,,152.823896,147.5443,2454980.544,0.11900000000000001,7.734,456.2,0.02,2.8940099999999997,2.45,0.59,89.96,395.0,5.77,152.9,0.295,0.31,0.0,0.0,6452.0,4.394,-0.12,1.137,1.167,5.035,8.583,9.9,1,8
K04854.01,CANDIDATE,,2.63527677,133.97919,2454966.9790000003,0.6459999999999999,1.9969999999999999,70.4,0.008,1.31498,0.76,0.035,85.28,1136.0,394.32,7.84,0.517,0.191,0.0,0.0,5215.0,4.496,0.14,0.8640000000000001,0.8540000000000001,3.13,7.987,10.7,1,505
K02982.01,CANDIDATE,,4.0223109,135.17298,2454968.173,0.741,0.853,227.8,0.015,18.26995,1.37,0.047,88.3,1017.0,253.28,25.0,0.442,0.24,0.0,0.0,5516.0,4.544,-0.14,0.8270000000000001,0.873,4.431,14.054,11.0,1,330
K00689.01,CONFIRMED,Kepler-646 b,15.87360981,182.40408,2455015.404,0.395,3.5246,415.6,0.019,2.53735,1.53,0.115,89.3,632.0,37.68,32.3,0.35600000000000004,0.28600000000000003,0.0,0.0,5656.0,4.607,-0.56,0.737,0.8009999999999999,7.216,33.02,38.4,1,41
K07023.01,CANDIDATE,,2.71772323,133.9451,2454966.945,0.19699999999999998,3.22,70.3,0.006999999999999999,0.67106,0.72,0.036000000000000004,88.23,1123.0,375.05,6.4,0.517,0.191,0.0,0.0,5135.0,4.4639999999999995,0.12,0.8740000000000001,0.812,4.565,8.144,9.3,1,254
K06056.01,FALSE POSITIVE,,7.73590441,137.98785,2454970.988,1.205,4.4389,465.3,0.22699999999999998,0.01141,21.3,0.075,68.62,884.0,144.83,3.3,0.33399999999999996,0.29600000000000004,0.0,0.0,5927.0,4.544,-0.3,0.86,0.9440000000000001,13.692,52.451,59.5,1,176
K07024.01,FALSE POSITIVE,,7.73591011,137.9876592,2454970.988,0.613,5.01919,315131.0,0.606,1.69605,50.46,0.07200000000000001,87.99,806.0,99.92,17.507,0.39799999999999996,0.267,0.0,0.0,5623.0,4.596,-0.4,0.763,0.853,5263.681,32753.13,3786.7,1,0
K07882.01,CANDIDATE,,65.415183,140.2325,2454973.232,0.377,4.224,417.1,0.019,6.20001,1.31,0.273,89.81,295.0,1.79,111.9,0.6659999999999999,0.085,0.0,0.0,4348.0,4.62,-0.12,0.6459999999999999,0.636,3.295,7.231,8.9,1,21
K05508.01,FALSE POSITIVE,,22.571972634,145.0344991,2454978.034,1.056,4.00349,79325.7,0.485,3.38469,46.14,0.142,88.66,617.0,34.24,45.006,0.35600000000000004,0.28600000000000003,0.0,0.0,5645.0,4.431,-0.54,0.871,0.746,333.01800000000003,1837.668,1040.1,1,58
K03722.01,FALSE POSITIVE,,2.38920105,132.05991,2454965.06,,3.15,,,0.01007,,,,,752.42,,,,,,,,,,,40.327,424.31699999999995,,1,562
K00575.01,CONFIRMED,Kepler-606 b,24.31574009,183.40875,2455016.409,0.653,4.1344,643.3,0.024,1.4272,2.8,0.17,88.94,683.0,51.53,35.5,0.319,0.302,0.0,0.0,6242.0,4.442,-0.1,1.047,1.104,7.105,36.69,42.5,1,55
K07025.01,FALSE POSITIVE,,5.134868900000001,134.236,2454967.236,1.137,48.69,115.8,0.14800000000000002,0.00109,16.17,0.055,8.42,1040.0,276.25,1.15,0.442,0.24,0.0,0.0,5515.0,4.357,-0.12,1.001,0.831,3.549,14.327,36.1,1,273
K01879.01,CONFIRMED,Kepler-993 b,22.08551599,135.23432,2454968.234,0.6559999999999999,2.1727,3157.4,0.054000000000000006,10.19643,3.34,0.13,89.41,352.0,3.63,64.1,0.583,0.163,0.0,0.0,3828.0,4.712,0.3,0.565,0.6,9.802,42.776,48.5,1,49
K06179.01,CANDIDATE,,16.2957847,133.6205,2454966.621,0.603,5.16,409.8,0.019,0.55662,2.13,0.131,88.26,744.0,72.62,19.84,0.366,0.284,0.0,0.0,6063.0,4.476,0.07,1.012,1.117,3.5839999999999996,11.015,14.2,1,68
K07883.01,FALSE POSITIVE,,185.103836,296.7426,2455129.7430000002,0.019,4.19,581.4,0.022000000000000002,22.61286,14.63,0.672,90.0,670.0,47.72,344.7,0.502,0.20199999999999999,0.0,0.0,4992.0,2.9210000000000003,-0.42,6.226,1.179,4.777,7.175,10.9,1,7
K01133.01,FALSE POSITIVE,,5.251916208,357.321883,2455190.3219999997,1.256,4.9095,10624.3,0.39,0.08817,37.15,0.057999999999999996,75.6,952.0,194.17,5.047,0.45299999999999996,0.233,0.0,0.0,5542.0,4.52,0.0,0.872,0.919,62.583,319.529,146.3,1,217
K07026.01,FALSE POSITIVE,,5.2519184889999995,136.74098,2454969.741,0.317,5.5965300000000004,296478.0,0.513,0.8280299999999999,51.51,0.059000000000000004,88.3,1060.0,299.43,10.648,0.33399999999999996,0.29600000000000004,0.0,0.0,6099.0,4.511,-0.28,0.919,1.0,1573.9479999999999,14686.157,6979.7,1,258
K00615.01,FALSE POSITIVE,,176.2432946,192.50359,2455025.504,1.271,5.0423,4981.4,0.358,1.2669,48.15,0.593,89.43,353.0,3.68,127.7,0.44799999999999995,0.23600000000000002,0.0,0.0,5559.0,4.209,0.0,1.2309999999999999,0.895,41.571999999999996,97.796,86.6,1,7
K04007.01,CANDIDATE,,11.492711199999999,133.3086,2454966.309,1.212,7.763999999999999,291.5,0.228,0.00237,25.01,0.102,61.61,858.0,127.97,2.55,0.315,0.303,0.0,0.0,6198.0,4.4639999999999995,-0.16,1.005,1.072,4.7,16.852,18.7,1,116
K01139.01,FALSE POSITIVE,,3.629442796,134.70066,2454967.701,0.97,5.63,426.6,0.025,0.009909999999999999,3.28,0.049,59.37,1434.0,1001.35,1.9040000000000001,0.295,0.31,0.0,0.0,6506.0,4.336,-0.14,1.217,1.171,17.715,87.262,76.4,1,369
K07027.01,FALSE POSITIVE,,3.62944008,134.70116399999998,2454967.701,0.253,5.94104,130083.0,0.336,0.33787,40.08,0.046,87.65,1351.0,787.91,6.172999999999999,0.307,0.306,0.0,0.0,6284.0,4.355,-0.36,1.093,0.986,2025.415,14726.335,5131.4,1,369
K07028.01,FALSE POSITIVE,,43.263305017,150.3780757,2454983.378,0.555,10.0915,359086.0,0.627,1.2697200000000002,62.75,0.221,89.36,505.0,15.38,50.083999999999996,0.39799999999999996,0.267,0.0,0.0,5623.0,4.4,-0.42,0.917,0.77,3240.2209999999995,12874.616000000002,2415.6,1,0
K03268.01,CANDIDATE,,11.52482874,134.08163000000002,2454967.082,1.205,1.724,577.6,0.23199999999999998,0.31364000000000003,22.56,0.095,84.68,756.0,77.15000000000002,13.01,0.434,0.243,0.0,0.0,5592.0,4.4719999999999995,-0.16,0.892,0.862,3.4560000000000004,13.62,16.2,1,114
K07029.01,FALSE POSITIVE,,6.0420298379999995,132.205367,2454965.205,0.6890000000000001,8.0666,132864.0,0.374,0.16781,23.94,0.054000000000000006,84.24,729.0,66.7,6.867000000000001,0.45399999999999996,0.239,0.0,0.0,5030.0,4.67,-1.14,0.5870000000000001,0.5870000000000001,543.876,4202.917,312.5,1,225
K02507.01,CANDIDATE,,11.1296971,138.57573,2454971.576,0.5720000000000001,2.9419999999999997,371.0,0.018000000000000002,2.2096299999999998,1.93,0.099,88.66,843.0,119.44,24.37,0.345,0.292,0.0,0.0,6122.0,4.487,-0.18,0.9640000000000001,1.041,3.555,13.064,14.7,1,117
K02468.01,CONFIRMED,Kepler-1249 b,24.3344939,147.41891999999999,2454980.419,0.017,6.557,323.1,0.016,0.7647,1.74,0.16699999999999998,89.97,647.0,41.3,28.82,0.35100000000000003,0.289,0.0,0.0,6091.0,4.487,-0.14,0.9670000000000001,1.045,3.73,14.76,18.1,1,53
K05510.01,FALSE POSITIVE,,1.018861199,132.07252,2454965.0730000003,0.358,6.5005,291214.0,0.512,0.14873,93.47,0.02,79.76,2505.0,9299.2,2.013,0.307,0.3,0.0,0.0,6225.0,4.0089999999999995,-0.4,1.672,1.041,1289.745,7600.735,911.3,1,0
K02145.01,CONFIRMED,Kepler-1119 b,8.32651854,135.58655,2454968.587,0.782,5.483,267.9,0.016,0.11889000000000001,1.8,0.081,84.08,938.0,182.69,7.58,0.35100000000000003,0.289,0.0,0.0,6057.0,4.45,-0.1,1.0,1.024,4.563,23.311999999999998,27.2,1,164
K07030.01,FALSE POSITIVE,,2.892087553,133.201742,2454966.202,1.062,3.16757,71631.0,0.47100000000000003,0.84698,47.55,0.038,81.53,1225.0,531.42,7.207999999999999,0.434,0.243,0.0,0.0,5622.0,4.4430000000000005,-0.16,0.924,0.8640000000000001,283.663,3174.9179999999997,563.9,1,455
K04017.01,FALSE POSITIVE,,21.5702917,137.2647,2454970.265,1.155,40.4,148.7,0.166,0.0001,29.53,0.14800000000000002,31.18,888.0,146.81,1.35,0.327,0.295,0.0,0.0,6070.0,3.983,-0.6,1.6280000000000001,0.93,4.253,16.859,41.0,1,66
K07031.01,FALSE POSITIVE,,5.40597608,131.61052,2454964.611,0.013000000000000001,2.79,461.0,0.019,2.22588,31.78,0.08800000000000001,89.95,2818.0,14885.1,15.09,0.619,0.129,0.0,0.0,4840.0,2.56,0.21,15.355,3.1210000000000004,3.648,15.073,23.5,1,121
K01136.01,FALSE POSITIVE,,1.63484631,134.512115,2454967.512,,6.11,,,0.02221,,,,,17098.4,,,,,,,,,,,4.772,15.280999999999999,,1,1647
K07884.01,CANDIDATE,,0.70965042,131.97695,2454964.977,0.145,1.318,223.4,0.013999999999999999,2.72237,1.49,0.015,88.0,2036.0,4086.46,4.17,0.442,0.24,0.0,0.0,5618.0,4.373,-0.12,1.002,0.865,3.408,7.287999999999999,9.4,1,286
K07032.01,CANDIDATE,,3.64049242,134.96786,2454967.9680000003,0.18100000000000002,1.194,42.1,0.006,17.48299,0.61,0.047,89.55,1136.0,393.32,23.1,0.41,0.26,0.0,0.0,5745.0,4.503,0.1,0.9359999999999999,1.0170000000000001,4.731,7.847,9.5,1,365
K00152.01,CONFIRMED,Kepler-79 d,52.09081627,158.744665,2454991.745,0.065,8.6388,2894.1,0.049,0.7830699999999999,7.14,0.282,89.92,592.0,29.07,48.248999999999995,0.32,0.305,0.0,0.0,6198.0,4.237,-0.04,1.324,1.101,34.855,143.388,243.5,4,27
K00152.02,CONFIRMED,Kepler-79 c,27.40229859,133.6284,2454966.628,0.022000000000000002,6.8491,747.5,0.025,0.77467,3.63,0.184,89.96,734.0,68.46,31.329,0.32,0.305,0.0,0.0,6198.0,4.237,-0.04,1.324,1.101,10.937000000000001,49.846000000000004,79.3,4,49
K00152.03,CONFIRMED,Kepler-79 b,13.48457668,136.61808,2454969.6180000002,0.011000000000000001,5.0197,653.5,0.023,0.96491,3.39,0.115,89.97,929.0,176.29,21.01,0.32,0.305,0.0,0.0,6198.0,4.237,-0.04,1.324,1.101,12.838,58.81100000000001,80.8,4,98
K00152.04,CONFIRMED,Kepler-79 e,81.0637895,139.53492,2454972.535,0.584,3.0010000000000003,476.0,0.021,14.84249,3.01,0.379,89.81,511.0,16.12,172.8,0.32,0.305,0.0,0.0,6198.0,4.237,-0.04,1.324,1.101,5.044,12.77,19.4,4,17
K00116.01,CONFIRMED,Kepler-106 c,13.57078281,136.279194,2454969.279,0.866,3.3539,511.7,0.024,0.49865,2.64,0.11,87.07,785.0,89.61,16.93,0.39299999999999996,0.268,0.0,0.0,5854.0,4.406000000000001,-0.12,1.012,0.951,18.771,76.76899999999999,88.4,4,101
K00116.02,CONFIRMED,Kepler-106 e,43.84439721,151.93538,2454984.935,0.852,6.8020000000000005,615.2,0.026000000000000002,0.22039,2.87,0.239,88.27,531.0,18.77,28.2,0.39299999999999996,0.268,0.0,0.0,5854.0,4.406000000000001,-0.12,1.012,0.951,16.554000000000002,65.595,83.7,4,29
K00116.03,CONFIRMED,Kepler-106 b,6.1648760000000005,135.63916,2454968.639,0.6459999999999999,3.262,55.8,0.006999999999999999,0.6966399999999999,0.79,0.065,86.69,1021.0,256.35,11.19,0.39299999999999996,0.268,0.0,0.0,5854.0,4.406000000000001,-0.12,1.012,0.951,2.695,11.552999999999999,14.4,4,207
K00116.04,CONFIRMED,Kepler-106 d,23.9800854,147.537,2454980.537,0.95,5.351,104.0,0.012,0.05654,1.31,0.16,85.45,649.0,41.94,11.98,0.39299999999999996,0.268,0.0,0.0,5854.0,4.406000000000001,-0.12,1.012,0.951,4.178,10.878,17.1,4,56
K05512.01,CANDIDATE,,8.585287199999998,137.39661999999998,2454970.397,0.028999999999999998,2.8339999999999996,1406.0,0.034,3.5125699999999997,3.02,0.08,89.93,777.0,85.95,23.92,0.442,0.24,0.0,0.0,5488.0,4.57,-0.06,0.818,0.9129999999999999,4.016,9.043,11.0,1,32
K01733.01,CANDIDATE,,19.18109525,141.37097,2454974.371,0.006999999999999999,2.424,865.4,0.027000000000000003,12.29491,1.72,0.11800000000000001,89.99,513.0,16.42,62.07,0.32799999999999996,0.316,0.0,0.0,5214.0,4.673,-1.46,0.5870000000000001,0.591,4.421,14.985999999999999,17.6,1,73
K04407.01,CANDIDATE,,1.33807075,132.34756000000002,2454965.348,0.003,1.425,20.2,0.004,3.98392,0.6,0.026000000000000002,89.97,2008.0,3844.97,7.22,0.33399999999999996,0.302,0.0,0.0,6355.0,4.2989999999999995,0.16,1.319,1.2690000000000001,3.952,10.939,8.5,1,995
K01135.01,FALSE POSITIVE,,0.9866202479999999,448.5959,2455281.596,1.252,3.9722,1345.8,0.29100000000000004,0.05334,43.98,0.02,26.63,2308.0,6719.67,1.4,0.31,0.304,0.0,0.0,6243.0,4.176,-0.26,1.385,1.0490000000000002,4.499,15.545,117.7,1,823
K01140.01,CANDIDATE,,0.5532618739999999,133.446605,2454966.4469999997,1.246,0.8875,1038.1,0.284,0.4468,97.36,0.015,49.87,3689.0,43709.08,1.9340000000000002,0.354,0.284,0.0,0.0,5679.0,3.565,-0.58,3.142,1.325,5.254,27.436999999999998,202.2,1,2421
K04772.01,CANDIDATE,,3.38080537,133.94842,2454966.9480000003,0.067,3.275,200.9,0.013000000000000001,0.84529,1.69,0.046,89.52,1362.0,814.73,7.99,0.366,0.284,0.0,0.0,6072.0,4.343,0.14,1.193,1.146,3.6489999999999996,9.332,11.6,3,339
K04772.03,FALSE POSITIVE,,39.0930875,147.6774,2454980.6769999997,0.862,5.687,476.3,0.023,0.29915,2.99,0.23600000000000002,88.29,602.0,31.11,28.9,0.366,0.284,0.0,0.0,6072.0,4.343,0.14,1.193,1.146,3.471,7.311,10.1,3,25
