KOI Name,Minimum,Maximum,Mean,Std,IQR,Skew,Kurtosis,Q1,Q2,Slope,Amplitude,MAD,Residual Bright Faint Ratio,Median,Period,Time of Transit Epoch,First Transit Time (BJD),Impact Parameter,Duration,Transit Depth,r/R,Fitted Stellar Density,Planet Radius,Semi-major Axis,Inclination,Teq,Insolation Flux,a/R,Limb Darkening Coeff1,Limb Darkening Coeff2,Limb Darkening Coeff3,Limb Darkening Coeff4,Teff,log(g),Metallicity,Stellar Radius,Stellar Mass,Max single event sigma,Max Multievent sigma,Transit Model SNR,KOI count
K04913.02,-0.5299299955368042,0.2143999934196472,-0.002480122959241271,0.038634944707155235,0.002589999930933118,-7.336422920227051,70.35016057276762,-0.002589999930933118,-0.0006000000284984707,9.146003629324705e-09,0.3721649944782257,0.0010999999940395355,16.02622360641934,-0.0006000000284984707,8.97377221,139.73978,2454972.74,0.237,2.135,106.5,0.01,7.35652,2.96,0.101,89.57,1530.0,1294.96,31.5,0.295,0.313,0.0,0.0,6537.0,3.76,-0.02,2.829,1.6769999999999998,3.359,9.19,9.4,2.0
K03810.01,-23.74987983703613,4.274129867553712,-0.014786557294428347,0.6803683042526245,0.0,-21.045236587524414,493.8074623185925,0.0,0.0,4.717036044616805e-07,14.012004852294922,0.0,2512.185337077168,0.0,1.013774136,131.95888,2454964.9590000003,1.161,1.2774,33878.0,0.438,2.73492,18.59,0.015,77.34,827.0,110.51,5.3,0.24,0.442,0.0,0.0,3644.0,4.871,-0.3,0.389,0.412,26.732,157.76,166.8,1.0
K01928.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K06625.01,-33.93442153930664,7.655330181121826,-0.04576493054628372,1.6303832530975342,0.0401649996638298,-12.252435684204102,168.10864015183137,-0.0401649996638298,-1.9999999494757503e-05,7.711798391605234e-07,20.79487609863281,0.02277999930083752,43.41933239079424,-1.9999999494757503e-05,10.738427243,139.89396200000002,2454972.894,0.036000000000000004,2.3544,1684.2,0.038,7.747139999999999,6.96,0.097,89.94,1137.0,394.4,36.146,0.31,0.304,0.0,0.0,6180.0,4.007,-0.34,1.686,1.053,75.813,358.129,112.8,1.0
K00190.01,-49.6886215209961,17.295930862426758,-0.04343023151159287,2.4294989109039307,0.05604499951004982,-10.181902885437012,144.75491827108982,-0.05604499951004982,0.0,-4.328193237951247e-07,33.49227523803711,0.025679999962449074,15.641632603879506,0.0,12.264867364,139.304999,2454972.305,0.818,4.7366,11310.9,0.111,0.41518,28.29,0.114,86.85,1077.0,317.89,14.89,0.528,0.188,0.0,0.0,5372.0,3.81,0.3,2.344,1.295,128.994,620.9490000000002,560.2,1.0
K04002.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K00557.01,-3.193180084228516,0.6587499976158142,-0.008261170238256454,0.1832919716835022,0.009340000338852406,-11.06962776184082,135.57206757759968,-0.009340000338852406,-0.00227000005543232,1.1235321657813283e-07,1.9259650707244875,0.003980000037699939,34.44158036810475,-0.00227000005543232,15.65563866,170.78358,2455003.784,0.304,3.9305,955.9,0.028,2.0611,2.55,0.113,89.42,623.0,35.62,29.89,0.4970000000000001,0.204,0.0,0.0,5185.0,4.484,-0.06,0.8370000000000001,0.779,7.3279999999999985,40.058,53.2,1.0
K07740.01,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,54.585000886463405,0.0,1.549979213,132.675027,2454965.675,0.486,7.5945,370546.0,0.608,0.13960999999999998,136.64,0.025,79.25,2141.0,4986.15,2.608,0.398,0.265,0.0,0.0,5408.0,3.777,-0.52,2.0580000000000003,0.925,567.507,3654.851,672.7,1.0
K08105.01,-1.1003299951553345,0.2060600072145462,-0.00044766138307750247,0.02931874804198742,0.0,-31.00511360168457,1075.865905271431,0.0,0.0,1.3685133361716577e-08,0.6531950235366821,0.0,219.34974074109013,0.0,432.96732,173.2686,2455006.269,0.189,10.85,866.0,0.026,2.93525,1.64,0.949,89.96,151.0,0.12,308.0,0.6409999999999999,0.097,0.0,0.0,4403.0,4.7,-0.46,0.5760000000000001,0.606,6.2429999999999986,7.309,10.0,1.0
K02802.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K00449.01,-29.27318000793457,4.25885009765625,-0.008475713431835175,0.4686732292175293,0.0,-47.18829727172852,2395.303885558304,0.0,0.0,-4.609227378925016e-08,16.766014099121097,0.0,488.1324201933305,0.0,252.0792347,240.234923,2455073.235,1.283,3.9808,5582.6,0.371,3.8214,41.07,0.7859999999999999,89.69,318.0,2.42,234.0,0.307,0.306,0.0,0.0,6348.0,4.434,-0.38,1.014,1.016,64.301,132.525,104.1,1.0
K01005.01,-7.883259773254394,2.2501299381256104,-0.02300228923559189,0.5017461776733398,0.01845499966293573,-9.733719825744627,113.92143934359841,-0.01845499966293573,-0.006560000125318766,-8.900660234193977e-08,5.066694736480713,0.0077900001779198655,32.77635359945883,-0.006560000125318766,35.61760233,197.03573,2455030.036,0.009000000000000001,8.4559,4634.9,0.061,0.59321,5.17,0.192,89.98,456.0,10.19,34.137,0.551,0.165,0.0,0.0,5123.0,4.523,-0.2,0.779,0.737,26.451,123.235,155.0,1.0
K00506.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K04443.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K00097.01,-67.95628356933594,22.586299896240234,-0.7738270759582521,8.917672157287598,1.48546501994133,-4.55439043045044,22.448247137529005,-0.40727499127388,0.02022000029683113,-1.4085145550802154e-07,45.27129364013672,0.5795199871063232,47.461046182253035,0.02022000029683113,4.885488596,134.27687849999998,2454967.277,0.361,5.16165,7458.4,0.08,0.32016,16.66,0.06,87.2,1496.0,1182.79,7.392,0.359,0.289,0.0,0.0,6036.0,3.968,0.1,1.909,1.236,185.898,2252.036,2590.1,1.0
K03412.01,-1.5454599857330322,0.5467799901962279,-0.0006154150469228625,0.0824151262640953,0.0006099999736761674,-10.149489402770996,129.9491779085233,-0.0005699999746866522,-0.0002099999983329326,4.502760041634447e-09,1.0461199283599854,0.00031000000308267767,21.427764719901017,-0.0002099999983329326,16.7525077,131.59833999999998,2454964.598,0.763,3.174,338.3,0.019,1.35716,3.65,0.126,88.39,801.0,97.43,27.2,0.654,0.098,0.0,0.0,4807.0,3.906,0.48,1.802,0.955,4.381,17.226,18.2,1.0
K06626.01,-2157.8017578125,833.482421875,-0.4845151007175446,113.10455322265624,1.1567649841308594,-7.777791500091553,102.2901886290218,-0.7872999906539917,-0.1061599999666214,-3.894438030170585e-07,1495.64208984375,0.5448200106620789,8.24862190781359,-0.1061599999666214,9.459993212999999,138.3433458,2454971.3430000003,0.743,5.3012,237595.0,0.573,1.43619,51.89,0.085,87.75,766.0,81.31,18.94,0.442,0.24,0.0,0.0,5569.0,4.566,-0.08,0.8290000000000001,0.928,4071.024,25761.838,3164.4,1.0
K03916.01,-2.336610078811645,0.8804500102996826,-0.0011257872683927417,0.139357328414917,0.00279000005684793,-7.73379373550415,78.71106233332753,-0.0018400000408291817,-0.0004799999878741801,3.9166657293630685e-09,1.608530044555664,0.00139000010676682,10.811278655913718,-0.0004799999878741801,5.33905606,132.14193,2454965.142,0.02,1.6415,755.5,0.025,10.95654,1.9,0.052000000000000005,89.96,817.0,105.25,25.46,0.517,0.191,0.0,0.0,5057.0,4.573,-0.44,0.7040000000000001,0.6759999999999999,4.346,29.56,28.9,1.0
K04259.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K00650.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K02927.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K00259.01,-87.21611785888672,77.38088989257812,-0.10136523842811583,3.836838722229004,0.04276999970898032,-9.261658668518066,287.59362552680176,-0.03866999968886376,-0.0004199999966658652,-2.9080486006862416e-07,82.29850769042969,0.013559999875724316,10.642672430253254,-0.0004199999966658652,79.99623328,207.126264,2455040.126,0.594,6.3339,24383.5,0.15,2.53309,40.73,0.435,89.64,717.0,62.49,94.98,0.272,0.33,0.0,0.0,6796.0,3.88,0.14,2.49,1.715,287.78,906.528,721.9,1.0
K08106.01,-1.09375,0.7908400297164917,-0.0007229531183838843,0.029005561023950573,0.0,-19.610855102539066,911.4589037346326,0.0,0.0,-5.7670082121183976e-09,0.9422950148582458,0.0,64.90101024495421,0.0,614.39054,332.5045,2455165.504,0.11,9.312000000000001,289.1,0.016,6.60566,2.43,1.486,89.99,269.0,1.24,509.0,0.32,0.305,0.0,0.0,6228.0,4.1930000000000005,0.0,1.4269999999999998,1.156,6.885,8.587,10.2,1.0
K00413.01,-4.817910194396973,1.3225300312042236,-0.007798094768077134,0.2410172671079636,0.007360000163316727,-12.02306079864502,164.9846619880496,-0.007360000163316727,-0.002279999898746609,6.30113507554134e-08,3.0702199935913086,0.003389999968931079,39.30641294855371,-0.002279999898746609,15.22895514,176.56001,2455009.56,0.777,2.5967,1124.8,0.034,2.33268,3.0,0.115,88.54,639.0,39.4,30.6,0.442,0.24,0.0,0.0,5456.0,4.562,-0.1,0.812,0.878,10.94,57.037,63.8,2.0
K00413.02,-2.207479953765869,0.6279500126838684,-0.003046233206987381,0.11617370694875714,0.002850000044418266,-13.43594741821289,207.3004776614795,-0.0028800000436604023,-0.0007300000288523734,2.067028041508337e-08,1.4177149534225464,0.0010400000028312206,35.216967600452044,-0.0007300000288523734,24.67458244,146.77261,2454979.773,0.8170000000000001,3.2648,650.6,0.026,1.43079,2.33,0.159,88.69,544.0,20.71,35.8,0.442,0.24,0.0,0.0,5456.0,4.562,-0.1,0.812,0.878,6.191,25.773000000000003,31.9,2.0
K00841.01,-7.559380054473878,2.647279977798462,-0.004011322744190693,0.4349741339683533,0.003029999992577359,-10.680395126342773,149.31976741065398,-0.002719999989494681,-0.0004699999990407378,8.369484017310452e-08,5.103330135345459,0.001170000061392784,23.31883743791209,-0.0004699999990407378,15.33528675,174.00278,2455007.003,0.773,3.897,3081.4,0.056,0.8165899999999999,5.0,0.118,87.95,610.0,32.67,21.65,0.526,0.18600000000000005,0.0,0.0,5251.0,4.581,0.21,0.8170000000000001,0.926,13.147,84.09899999999998,86.6,5.0
K00841.02,-5.854189872741699,1.6753300428390503,-0.003662287956103683,0.34531012177467346,0.005029999883845449,-9.248461723327637,104.530119154607,-0.003689999924972653,-0.0006099999882280828,4.9075315590958614e-08,3.76476001739502,0.0026799999177455893,20.915853136120973,-0.0006099999882280828,31.33046135,153.43031000000005,2454986.43,0.7979999999999999,5.176,5073.8,0.073,0.70448,6.5,0.19,88.62,481.0,12.61,33.19,0.526,0.18600000000000005,0.0,0.0,5251.0,4.581,0.21,0.8170000000000001,0.926,23.141,110.026,117.2,5.0
K00841.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K00841.04,-1.632200002670288,1.1305299997329712,-0.00012847465404774996,0.05231316760182381,0.0,-13.63955307006836,488.72785258329003,0.0,0.0,2.6154899719730517e-09,1.3813650608062744,0.0,49.43200800768498,0.0,269.306232,285.6272,2455118.627,1.219,14.931,1708.0,0.269,0.02997,24.0,0.7959999999999999,88.56,235.0,0.72,48.6,0.526,0.18600000000000005,0.0,0.0,5251.0,4.581,0.21,0.8170000000000001,0.926,7.737999999999999,12.66,18.1,5.0
K00841.05,-1.4247000217437744,0.8680199980735779,-9.157758177025244e-05,0.038068048655986786,0.0,-15.026026725769045,710.520485026176,0.0,0.0,2.6574784488731003e-10,1.1463600397109983,0.0,35.94290723928668,0.0,499.47338,455.5672,2455288.567,0.7929999999999999,12.248,1662.0,0.042,0.70458,3.71,1.202,89.78,191.0,0.31,210.0,0.526,0.18600000000000005,0.0,0.0,5251.0,4.581,0.21,0.8170000000000001,0.926,6.4860000000000015,9.649,15.7,5.0
K00254.01,-70.38892364501953,29.00205993652344,-0.1599206030368805,5.922781467437744,0.8253549970686436,-6.429865837097168,45.24461112293457,0.0393499992787838,0.30709999799728394,4.157996995836984e-07,49.69549179077149,0.30709999799728394,151.85239703721982,0.30709999799728394,2.455240626,170.821762,2455003.822,0.14400000000000002,1.72722,36911.9,0.171,6.33298,10.6,0.03,89.35,730.0,67.3,12.637,0.583,0.163,0.0,0.0,3793.0,4.697,0.32,0.568,0.5870000000000001,114.095,1514.284,1341.6,1.0
K00842.01,-2.85708999633789,0.6338499784469604,-0.008288637734949589,0.18364489078521729,0.010560000082477929,-10.13035488128662,111.23177452468113,-0.007910000160336494,-0.0036299999337643385,-4.740078644858412e-08,1.7454700469970703,0.004879999905824661,53.892366090524575,-0.0036299999337643385,12.71809866,175.35526000000004,2455008.355,0.4270000000000001,3.0957,1149.4,0.031,2.98907,2.31,0.093,89.17,562.0,23.6,29.5,0.611,0.12,0.0,0.0,4702.0,4.592,-0.22,0.6859999999999999,0.67,7.3039999999999985,42.003,52.7,2.0
K00842.02,-3.5700800418853764,0.7577900290489197,-0.006158919539302588,0.18177130818367004,0.005520000122487545,-13.9984130859375,215.61476456630183,-0.005520000122487545,-0.0018100000452250238,-5.163665308968042e-08,2.1639349460601807,0.0022299999836832285,52.19139065177253,-0.0018100000452250238,36.06588163,198.58423,2455031.5840000003,0.26,4.3246,1563.8,0.035,3.78452,2.64,0.187,89.77,397.0,5.88,63.84,0.611,0.12,0.0,0.0,4702.0,4.592,-0.22,0.6859999999999999,0.67,10.347,39.548,51.7,2.0
K02675.01,-5.228010177612305,3.4098498821258545,-0.001994360471144318,0.3999347686767578,0.00559999980032444,-4.795424461364746,51.22866654034357,-0.003949999809265137,-0.0008900000248104334,-3.3587078221424305e-08,4.318930149078368,0.0027799999807029967,4.7871477485928855,-0.0008900000248104334,5.448321077999999,132.49088,2454965.491,0.614,2.2213,529.4,0.022,2.29696,2.17,0.06,87.71,978.0,215.95,15.33,0.404,0.262,0.0,0.0,5721.0,4.517,0.02,0.905,0.983,12.366,93.57,55.1,2.0
K02675.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K06016.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K03369.01,-391.7808532714844,62.748291015625,-0.1185716986656189,9.49473762512207,0.07018499747209718,-23.9598445892334,675.5609546721632,-0.06996499747037888,-0.002630000002682209,-7.767175670885966e-07,227.2645721435547,0.015589999966323376,52.364716434266654,-0.002630000002682209,42.559265546999995,161.57039,2454994.57,0.775,3.36626,207990.0,0.55,22.78046,51.86,0.235,89.66,487.0,13.28,129.69,0.393,0.268,0.0,0.0,5764.0,4.548,-0.12,0.863,0.959,663.7710000000002,2233.082000000001,950.0,1.0
K00651.01,-27.09189033508301,4.3062400817871085,-0.030142961069941517,0.7508410811424255,0.023910000687465068,-23.4687557220459,600.9450562535203,-0.02284000068902969,-0.00395999988541007,-1.572001269227418e-07,15.69906520843506,0.00998999923467636,153.22126725925062,-0.00395999988541007,42.55930625,204.130006,2455037.13,0.927,3.0148,2303.5,0.054000000000000006,1.64454,5.45,0.235,89.02,527.0,18.24,54.0,0.334,0.29600000000000004,0.0,0.0,6032.0,4.489,-0.3,0.924,0.96,75.57600000000002,135.504,60.9,2.0
K00652.01,-19.30059051513672,6.610980033874513,-0.012294250540435314,1.0018029212951658,0.007959999944432639,-10.675457000732422,149.70822298739589,-0.007819999940693378,-0.0018500000005587933,-6.008958283701047e-07,12.955785751342773,0.0038399999029934406,25.845722305807524,-0.0018500000005587933,16.080657264000006,182.7601,2455015.76,0.051,2.8701,3076.0,0.05,6.61361,4.43,0.118,89.93,614.0,33.64,44.881,0.509,0.196,0.0,0.0,5303.0,4.547,0.0,0.8170000000000001,0.86,41.618,253.611,195.9,1.0
K00225.01,-10.647629737854004,3.447149991989136,-0.13405336439609528,1.2358993291854858,0.20382000505924225,-4.614232540130615,22.045680438927608,0.0,0.0024000001139938827,-6.700000723590767e-07,7.0473899841308585,0.09415999799966812,109.87016588757434,0.0024000001139938827,0.838597429,141.537817,2454974.538,1.274,1.68668,2482.1,0.331,0.20088,44.67,0.019,49.33,2278.0,6353.25,1.955,0.334,0.302,0.0,0.0,6366.0,4.352,0.16,1.236,1.257,18.776,298.342,303.7,1.0
K08107.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K01044.01,-0.4172700047492981,0.1261799931526184,-0.014721795916557312,0.057415474206209176,0.010319999884814024,-3.397099494934082,11.056905080837472,-0.0057299998588860035,0.0,1.0964482439567051e-08,0.27172499895095825,0.0051299999468028545,58.310301492016364,0.0,0.525154153,133.744359,2454966.744,1.226,2.1441,747.5,0.256,0.16399999999999998,23.61,0.012,23.56,2073.0,4391.51,1.337,0.421,0.252,0.0,0.0,5582.0,4.497,-0.3,0.846,0.8190000000000001,6.033,17.779,116.1,1.0
K06627.01,-14.149319648742676,4.355649948120116,-0.08626087754964827,1.284029245376587,0.1965150013566017,-5.170704364776611,28.805531586601486,0.0,0.06179999932646753,3.418538008645308e-07,9.252485275268556,0.06814999878406525,133.5097257804951,0.06179999932646753,1.208524388,131.985195,2454964.985,1.259,1.8478,4759.6,0.349,0.26634,26.71,0.02,62.64,1286.0,647.48,2.74,0.551,0.165,0.0,0.0,4963.0,4.63,-0.2,0.701,0.7809999999999999,36.805,343.897,181.3,1.0
K04767.01,-0.437610000371933,0.1584700047969818,-0.005321159027516842,0.03930541127920152,0.0028099999763071537,-5.947295665740968,36.81574431196718,0.0,0.0,-7.575532350849406e-08,0.2980400025844574,0.0013800000306218865,197.2265523677232,0.0,1.208528832,131.97963,2454964.98,0.039,1.336,180.8,0.012,4.47668,1.25,0.022,89.68,1725.0,2084.15,7.02,0.345,0.292,0.0,0.0,6072.0,4.51,-0.24,0.923,1.005,4.117,8.235,10.6,1.0
K06628.01,-1083.52001953125,495.795654296875,-0.6075543761253357,62.95447158813477,1.1742450147867205,-5.485463619232178,58.91628152097103,-0.9664350152015686,0.0,5.825040059720915e-07,789.6578369140625,0.6082800030708313,7.093152308380027,0.0,3.79187443,134.134368,2454967.134,0.7979999999999999,3.5521,230736.0,0.602,1.93996,47.49,0.044,85.98,1004.0,240.31,11.382,0.398,0.267,0.0,0.0,5622.0,4.619,-0.58,0.723,0.8029999999999999,1967.028,15494.061000000005,1111.9,1.0
K01834.01,-1.8184800148010247,0.5853300094604492,-0.0013302930165082214,0.14851783215999606,0.0035500000230968,-5.881484031677246,46.94332219600145,-0.0023300000466406345,0.0,3.9928047343816426e-09,1.2019050121307373,0.0017699999734759329,10.8453835143726,0.0,3.79188234,134.1344,2454967.134,0.615,2.15,417.0,0.02,1.74325,1.95,0.047,86.79,1201.0,492.81,10.98,0.303,0.303,0.0,0.0,6171.0,4.495,-0.48,0.91,0.944,8.897,34.489000000000004,6.6,1.0
K01039.01,-2.1925001144409184,0.5730999708175659,-0.037973593920469284,0.2220935374498368,0.02828000020235777,-5.086631774902344,26.66401450105364,-0.011459999717772007,0.0,1.9663887927960838e-07,1.3828001022338867,0.014089999720454216,128.1452307783758,0.0,1.073917869,177.92408799999995,2455010.924,1.266,2.4305,1926.6,0.315,0.08957999999999999,33.01,0.021,44.05,1794.0,2450.63,1.761,0.35100000000000003,0.289,0.0,0.0,5962.0,4.479,-0.1,0.959,1.011,19.889,64.749,137.5,1.0
K04398.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K07741.01,-1.3227800130844116,0.17845000326633453,-0.000942166952881962,0.03667520359158516,7.999999797903e-05,-28.978116989135746,877.903469147982,-5.999999848427251e-05,0.0,-2.00169662110062e-09,0.7506150007247925,3.9999998989515007e-05,302.81739320813017,0.0,125.288206,252.0979,2455085.098,0.066,3.695,241.6,0.014,21.70482,1.5,0.4970000000000001,89.99,363.0,4.1,262.1,0.366,0.284,0.0,0.0,5881.0,4.48,0.06,0.973,1.044,4.725,8.682,9.4,1.0
K06629.01,-1474.1102294921875,361.9844665527344,-0.5959535241127014,46.01309204101562,0.6217650058679283,-12.837728500366213,228.8989023377438,-0.620725005865097,-0.21668000519275665,-9.161537244421418e-06,918.04736328125,0.3120400309562683,20.371558761788076,-0.21668000519275665,17.844323157,133.6947708,2454966.695,0.757,5.07999,222364.0,0.5589999999999999,2.91006,90.67,0.136,88.81,874.0,138.25,36.589,0.34700000000000003,0.29100000000000004,0.0,0.0,5993.0,4.114,-0.1,1.485,1.046,2982.907,11564.339,4456.6,1.0
K02614.01,-0.7895900011062622,0.12955999374389648,-0.007721394766122103,0.06521571427583693,0.005660000024363399,-7.872543811798098,63.01229394906353,-0.003479999955743552,-0.000859999970998615,4.0183441401976985e-09,0.4595749974250794,0.0027699999045580626,602.5537647171783,-0.000859999970998615,7.99022379,132.268,2454965.268,0.107,3.273,165.9,0.012,1.9607,1.97,0.079,89.67,1113.0,361.73,18.77,0.396,0.268,0.0,0.0,5689.0,4.065,0.02,1.5419999999999998,1.007,4.035,14.413,17.6,1.0
K06630.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K01050.01,-1.9656000137329104,0.5660399794578552,-0.014901010319590569,0.2479230761528015,0.029420000500977036,-4.611921787261963,21.46116464528213,0.014519999735057354,0.02676000073552132,2.5150687120983853e-07,1.265820026397705,0.014499999582767488,128.5571107801267,0.02676000073552132,1.269091415,133.343682,2454966.344,0.412,1.4647,340.9,0.017,2.78725,1.41,0.021,86.18,1331.0,740.47,6.19,0.568,0.153,0.0,0.0,5041.0,4.5760000000000005,0.02,0.7659999999999999,0.807,3.949,38.509,73.5,2.0
K01050.02,-2.134660005569458,0.5962700247764587,-0.005865988321602345,0.15120962262153625,0.019400000222958624,-7.080354690551758,55.26299034057948,-0.0012100000167265534,0.003359999973326921,1.0840637744157572e-07,1.3654650449752808,0.007150000426918269,102.15600662201548,0.003359999973326921,2.853133997,133.79678,2454966.797,0.698,1.465,277.1,0.016,3.11386,1.36,0.037000000000000005,86.37,1016.0,251.77,11.02,0.568,0.153,0.0,0.0,5041.0,4.5760000000000005,0.02,0.7659999999999999,0.807,4.075,29.47300000000001,39.7,2.0
K01902.01,-9.075570106506348,1.0063600540161133,-0.001467142952606082,0.12790794670581818,0.00014999999984866008,-52.25210952758789,2952.4889013914085,-7.999999797903e-05,0.0,9.320287011783928e-09,5.040965080261231,7.999999797903e-05,375.03205283820887,0.0,137.8645881,172.8113,2455005.811,1.265,1.922,2363.0,0.324,9.8537,15.9,0.404,89.66,170.0,0.2,215.0,0.29,0.406,0.0,0.0,3645.0,4.797,-0.08,0.449,0.46,11.643,24.076,28.2,1.0
K08108.01,-0.12421999871730804,0.043699998408555984,-0.014925211668014525,0.029959280043840405,0.011750000179745257,-1.5966643095016482,1.14445985376467,-0.010540000163018705,-0.0038099999073892827,1.3298083114634596e-08,0.08395999670028688,0.005520000122487545,12.873743851616581,-0.0038099999073892827,238.561202,273.2378,2455106.238,0.732,11.9,260.2,0.016,0.41812,5.75,0.861,89.61,568.0,24.55,107.9,0.292,0.304,0.0,0.0,6565.0,3.573,-0.52,3.3080000000000003,1.493,5.94,8.243,16.4,1.0
K00012.01,-60.2772102355957,37.24156951904297,-0.20447321236133573,2.628380298614502,0.15814500208944082,-2.302438735961914,81.31903181220964,-0.16695500165224075,-0.07655999809503555,-2.60981618468651e-07,48.75939178466797,0.07655999809503555,7.093155989325818,-0.07655999809503555,17.855221681,146.596466,2454979.596,0.075,7.41287,9065.2,0.08800000000000001,0.47367,13.16,0.149,89.79,911.0,163.04,19.986,0.276,0.327,0.0,0.0,6823.0,4.308,0.07,1.367,1.386,82.20100000000002,417.865,915.7,1.0
K00507.01,-4.703489780426025,1.7404899597167969,-0.0019242286216467621,0.2573304772377014,0.0018500000005587933,-9.769527435302734,125.49032226965369,-0.0018500000005587933,-0.000699999975040555,2.1336743519215128e-08,3.221989870071411,0.0009299999801442027,17.69062837332603,-0.000699999975040555,18.49234792,173.49816,2455006.498,0.034,3.4744,1655.5,0.037000000000000005,4.13534,3.34,0.125,89.95,603.0,31.27,42.13,0.49,0.207,0.0,0.0,5289.0,4.477,-0.18,0.838,0.769,11.522,60.385,61.4,1.0
